"age","net","gun","sex","year","previous","nruns"
44,71.4,71.93,"M",2000,1,8
46,76.42,76.93,"M",2002,2,8
48,71.63,72.15,"M",2004,3,8
49,68.78,68.95,"M",2005,4,8
50,69.72,69.82,"M",2006,5,8
51,NA,74.52,"M",2007,6,8
52,NA,69.53,"M",2008,7,8
30,NA,81.03,"M",1999,0,5
31,80.82,82.07,"M",2000,1,5
32,85.82,89.05,"M",2001,2,5
37,87.92,93.82,"M",2006,3,5
38,NA,101.6,"M",2007,4,5
38,71.83,71.98,"M",2006,0,3
39,NA,67.83,"M",2007,1,3
40,NA,73.22,"M",2008,2,3
46,NA,84.6,"M",1999,0,5
47,78.27,80.97,"M",2000,1,5
48,77.97,79.18,"M",2001,2,5
50,82.75,86.03,"M",2003,3,5
51,88.22,94.75,"M",2004,4,5
28,NA,85.77,"M",1999,0,3
29,80.02,80.82,"M",2000,1,3
31,84.55,85.85,"M",2002,2,3
42,NA,71.17,"M",1999,0,3
43,78.28,79.3,"M",2000,1,3
45,78.53,78.83,"M",2002,2,3
27,101.1,108.2,"M",2006,0,3
28,NA,100.5,"M",2007,1,3
29,NA,92.62,"M",2008,2,3
26,89.88,93.98,"M",2006,0,3
27,NA,81.9,"M",2007,1,3
28,NA,77.97,"M",2008,2,3
26,62.63,62.88,"M",2004,0,3
27,59.28,59.42,"M",2005,1,3
28,61.05,61.13,"M",2006,2,3
52,59.47,59.53,"M",2000,0,3
53,60.4,60.47,"M",2001,1,3
55,64.8,64.88,"M",2003,2,3
36,85.1,89.43,"M",2004,0,4
37,83.68,86.93,"M",2005,1,4
38,85.38,86.62,"M",2006,2,4
40,NA,93.03,"M",2008,3,4
32,97.75,102.7,"M",2004,0,4
33,87.97,93.92,"M",2005,1,4
34,82.1,85.48,"M",2006,2,4
35,NA,85.3,"M",2007,3,4
56,NA,87.68,"M",1999,0,4
57,89.72,90.28,"M",2000,1,4
58,98.58,100.2,"M",2001,2,4
59,109.5,112.7,"M",2002,3,4
30,NA,54.95,"M",1999,0,7
32,54.93,55,"M",2001,1,7
34,58.38,58.43,"M",2003,2,7
36,59.12,59.17,"M",2005,3,7
37,58.17,58.22,"M",2006,4,7
38,NA,59.22,"M",2007,5,7
39,NA,65.47,"M",2008,6,7
60,89.72,93.87,"M",2001,0,3
61,91.93,94.28,"M",2002,1,3
62,91.43,96.85,"M",2003,2,3
44,96.58,99.9,"M",2004,0,5
45,95.52,99.4,"M",2005,1,5
46,93.57,97.18,"M",2006,2,5
47,NA,91.73,"M",2007,3,5
48,NA,96.05,"M",2008,4,5
44,NA,76.2,"M",1999,0,5
47,77.45,81.43,"M",2002,1,5
48,80.47,84.47,"M",2003,2,5
49,82.32,85.42,"M",2004,3,5
51,83.12,87.22,"M",2006,4,5
52,NA,74.57,"M",1999,0,5
54,75.42,76.33,"M",2001,1,5
55,77.1,78.27,"M",2002,2,5
57,79.62,80.65,"M",2004,3,5
60,NA,83,"M",2007,4,5
35,70.33,70.75,"M",2000,0,3
36,69.75,70.13,"M",2001,1,3
37,66.08,66.28,"M",2002,2,3
38,82.95,85.03,"M",2001,0,3
41,80.48,88.1,"M",2004,1,3
43,80.48,89.75,"M",2006,2,3
29,NA,77.1,"M",1999,0,3
33,71.97,72.83,"M",2003,1,3
34,72.58,74.35,"M",2004,2,3
33,NA,93.6,"M",1999,0,4
35,93.4,94.65,"M",2001,1,4
39,104.7,106.5,"M",2005,2,4
42,NA,115.1,"M",2008,3,4
34,67.98,68.18,"M",2003,0,3
36,87.27,87.27,"M",2005,1,3
38,NA,84.48,"M",2007,2,3
55,NA,95.72,"M",1999,0,3
56,89.38,93.88,"M",2000,1,3
57,99.4,104.6,"M",2001,2,3
40,78.8,80.25,"M",2001,0,3
41,82.07,92.82,"M",2002,1,3
42,89.57,92.6,"M",2003,2,3
41,66.72,66.98,"M",2002,0,6
42,69.02,69.2,"M",2003,1,6
43,72.82,73.1,"M",2004,2,6
44,74.48,74.48,"M",2005,3,6
45,88.92,90.68,"M",2006,4,6
47,NA,87.07,"M",2008,5,6
31,70.92,71.88,"M",2001,0,7
32,66.8,67.28,"M",2002,1,7
33,66.07,66.82,"M",2003,2,7
34,85.62,88.07,"M",2004,3,7
35,67.58,68.15,"M",2005,4,7
37,NA,72.1,"M",2007,5,7
38,NA,72,"M",2008,6,7
31,NA,74.03,"M",1999,0,8
32,77.22,77.98,"M",2000,1,8
33,78.28,79.4,"M",2001,2,8
34,73.27,74.23,"M",2002,3,8
35,73.18,73.93,"M",2003,4,8
36,74.92,75.85,"M",2004,5,8
37,80.1,80.8,"M",2005,6,8
38,82.13,83.95,"M",2006,7,8
26,NA,61.9,"M",1999,0,4
27,62.95,63.07,"M",2000,1,4
28,62.73,62.9,"M",2001,2,4
30,65.95,66.18,"M",2003,3,4
39,97.72,101.8,"M",2000,0,3
40,104.2,109.4,"M",2001,1,3
41,101.6,107.9,"M",2002,2,3
36,81.97,84.1,"M",2002,0,3
37,86.55,90.13,"M",2003,1,3
38,104.8,112.3,"M",2004,2,3
49,86.73,88.55,"M",2004,0,3
50,86.25,87.87,"M",2005,1,3
51,91.95,93.85,"M",2006,2,3
44,NA,91.03,"M",1999,0,3
46,87.42,89.73,"M",2001,1,3
47,88.48,91.65,"M",2002,2,3
24,87.03,89.25,"M",2005,0,4
25,92,98.9,"M",2006,1,4
26,NA,90.02,"M",2007,2,4
27,NA,92.37,"M",2008,3,4
52,NA,82.65,"M",1999,0,6
53,79.75,81.42,"M",2000,1,6
54,79.92,81.68,"M",2001,2,6
55,88.25,88.25,"M",2002,3,6
56,105.5,106.2,"M",2003,4,6
57,82.88,84.73,"M",2004,5,6
36,NA,79,"M",1999,0,10
37,74.37,74.92,"M",2000,1,10
38,70.6,71.12,"M",2001,2,10
39,76.88,77.33,"M",2002,3,10
40,74.13,74.65,"M",2003,4,10
41,75.55,76.37,"M",2004,5,10
42,75.48,76.05,"M",2005,6,10
43,81.37,82.07,"M",2006,7,10
44,NA,79.72,"M",2007,8,10
45,NA,78.27,"M",2008,9,10
34,83.47,84.6,"M",2001,0,3
35,82.03,85.78,"M",2002,1,3
36,82.77,84.53,"M",2003,2,3
46,70.37,70.93,"M",2000,0,5
49,72.45,73.02,"M",2003,1,5
50,73.27,74.83,"M",2004,2,5
52,76.97,78.07,"M",2006,3,5
53,NA,77.1,"M",2007,4,5
32,NA,75.22,"M",1999,0,5
33,72.13,73.25,"M",2000,1,5
34,64.33,65.2,"M",2001,2,5
35,68.68,68.9,"M",2002,3,5
36,67.72,68.02,"M",2003,4,5
29,77.7,78.55,"M",2003,0,3
30,92.7,97.65,"M",2004,1,3
33,NA,79.3,"M",2007,2,3
26,70.7,71.92,"M",2006,0,3
27,NA,70.12,"M",2007,1,3
28,NA,72.03,"M",2008,2,3
38,86.77,87.88,"M",2002,0,3
39,89.8,92.32,"M",2003,1,3
41,94.85,101.6,"M",2005,2,3
34,NA,64.3,"M",1999,0,6
35,63.02,63.18,"M",2000,1,6
36,61.98,62.08,"M",2001,2,6
37,63.58,63.58,"M",2002,3,6
38,62.82,62.9,"M",2003,4,6
39,63.17,63.33,"M",2004,5,6
37,NA,98.58,"M",1999,0,3
38,94.93,99.47,"M",2000,1,3
40,100,105.8,"M",2002,2,3
38,92.43,96.68,"M",2002,0,4
39,96.33,101.6,"M",2003,1,4
40,99.38,106,"M",2004,2,4
43,NA,103.8,"M",2007,3,4
50,95.13,98.83,"M",2003,0,5
51,97.57,103.6,"M",2004,1,5
52,98.22,101.9,"M",2005,2,5
53,95.57,100.6,"M",2006,3,5
55,NA,111.6,"M",2008,4,5
45,89.37,91.4,"M",2005,0,3
46,94.52,103.4,"M",2006,1,3
48,NA,91.83,"M",2008,2,3
31,65.25,65.72,"M",2002,0,4
33,90.62,92.97,"M",2004,1,4
34,72.82,73.92,"M",2005,2,4
35,69.25,70.23,"M",2006,3,4
51,NA,74.1,"M",1999,0,3
52,74.98,75.6,"M",2000,1,3
53,75.58,75.75,"M",2001,2,3
49,NA,78.55,"M",1999,0,6
50,76.42,77.57,"M",2000,1,6
51,77.4,80.45,"M",2001,2,6
52,80.45,81.35,"M",2002,3,6
53,77.73,78,"M",2003,4,6
54,77.62,77.77,"M",2004,5,6
43,114.9,119.4,"M",2001,0,4
44,107,112.4,"M",2002,1,4
45,105.5,111,"M",2003,2,4
47,101.9,105.1,"M",2005,3,4
40,95.32,96.53,"M",2006,0,3
41,NA,95.65,"M",2007,1,3
42,NA,101.7,"M",2008,2,3
26,95.8,101.2,"M",2003,0,3
27,104.3,111.1,"M",2004,1,3
30,NA,95.35,"M",2007,2,3
50,76.47,78.38,"M",2000,0,3
51,75.5,75.95,"M",2001,1,3
53,76.48,77.08,"M",2003,2,3
30,87.48,89.57,"M",2001,0,4
31,84.48,87.37,"M",2002,1,4
33,95.6,95.6,"M",2004,2,4
35,92.87,97.92,"M",2006,3,4
25,84.85,85.72,"M",2003,0,4
26,76.65,77.18,"M",2004,1,4
27,73.7,74.82,"M",2005,2,4
28,77.55,78.65,"M",2006,3,4
43,NA,71.03,"M",1999,0,6
44,74.77,75.15,"M",2000,1,6
45,69.25,69.37,"M",2001,2,6
46,69.47,69.55,"M",2002,3,6
47,68.62,70.83,"M",2003,4,6
48,72.5,73.12,"M",2004,5,6
51,86,90.53,"M",2003,0,4
52,100.6,102.8,"M",2004,1,4
53,87.07,88.88,"M",2005,2,4
55,NA,89.9,"M",2007,3,4
37,98.08,105.4,"M",2004,0,4
38,97.35,104.8,"M",2005,1,4
40,NA,86.28,"M",2007,2,4
41,NA,84.38,"M",2008,3,4
39,86.17,89.83,"M",2002,0,5
40,84.05,86.25,"M",2003,1,5
42,100.7,100.7,"M",2005,2,5
43,87.3,91.57,"M",2006,3,5
44,NA,86.65,"M",2007,4,5
42,67.32,67.63,"M",2001,0,3
44,74.63,78.65,"M",2003,1,3
46,71.95,72.22,"M",2005,2,3
43,97.85,99.97,"M",2002,0,4
44,92.87,97.75,"M",2003,1,4
45,88.6,92.57,"M",2004,2,4
46,92.97,95.62,"M",2005,3,4
38,75.37,79.28,"M",2001,0,3
41,78.55,79.48,"M",2004,1,3
42,71.9,72.15,"M",2005,2,3
55,NA,84.73,"M",1999,0,8
56,88.43,88.65,"M",2000,1,8
57,84.28,84.57,"M",2001,2,8
58,101.8,102.5,"M",2002,3,8
60,101.9,102.4,"M",2004,4,8
62,117.4,119.5,"M",2006,5,8
63,NA,116.5,"M",2007,6,8
64,NA,114.9,"M",2008,7,8
47,60.67,60.75,"M",2000,0,7
48,58.27,58.32,"M",2001,1,7
49,58.25,58.3,"M",2002,2,7
50,61.35,61.37,"M",2003,3,7
51,62.43,62.48,"M",2004,4,7
52,61.33,61.37,"M",2005,5,7
53,61.37,61.43,"M",2006,6,7
38,80.08,86.7,"M",2004,0,5
39,77.45,78.93,"M",2005,1,5
40,74.78,78.62,"M",2006,2,5
41,NA,77.38,"M",2007,3,5
42,NA,72.47,"M",2008,4,5
37,NA,61.23,"M",1999,0,3
38,61.65,61.73,"M",2000,1,3
46,NA,67.45,"M",2008,2,3
38,76.72,78.02,"M",2000,0,8
39,77.08,78.37,"M",2001,1,8
40,76.72,80.02,"M",2002,2,8
41,77.17,78.75,"M",2003,3,8
42,77.6,81.63,"M",2004,4,8
43,78.2,82.63,"M",2005,5,8
45,NA,78.62,"M",2007,6,8
46,NA,81.8,"M",2008,7,8
48,64.27,64.27,"M",2003,0,4
49,66.32,66.33,"M",2004,1,4
50,71.1,74.2,"M",2005,2,4
51,71.12,72.5,"M",2006,3,4
30,NA,77.8,"M",1999,0,3
31,93.52,96.73,"M",2000,1,3
32,93.03,95.3,"M",2001,2,3
44,79.28,82.35,"M",2001,0,3
47,71.63,72.15,"M",2004,1,3
48,69.33,69.55,"M",2005,2,3
31,80.25,84.8,"M",2001,0,4
32,72.2,72.78,"M",2002,1,4
33,81.8,86.4,"M",2003,2,4
34,74.75,75.63,"M",2004,3,4
26,80.1,81.32,"M",2004,0,3
27,74.55,74.55,"M",2005,1,3
28,76.82,77.87,"M",2006,2,3
33,89.92,96.37,"M",2003,0,3
34,82.27,87.4,"M",2004,1,3
35,79.18,84.1,"M",2005,2,3
30,67.23,67.62,"M",2000,0,3
31,69.15,69.43,"M",2001,1,3
32,65.38,65.67,"M",2002,2,3
40,93.5,96.02,"M",2003,0,3
44,NA,82.4,"M",2007,1,3
45,NA,83.73,"M",2008,2,3
26,95.02,98.33,"M",2006,0,3
27,NA,95.67,"M",2007,1,3
28,NA,85.95,"M",2008,2,3
41,91.1,95.9,"F",2001,0,4
42,79.03,80.83,"F",2002,1,4
43,81.95,84.2,"F",2003,2,4
44,88.13,88.58,"F",2004,3,4
29,NA,106.8,"F",1999,0,4
30,101.1,102.9,"F",2000,1,4
37,NA,115.9,"F",2007,2,4
38,NA,100.1,"F",2008,3,4
36,NA,106.5,"F",1999,0,4
37,114.6,117.4,"F",2000,1,4
38,100.7,105,"F",2001,2,4
39,102.9,108,"F",2002,3,4
40,133.5,133.5,"F",2005,0,3
41,116.6,126,"F",2006,1,3
43,NA,105.3,"F",2008,2,3
38,103.2,111.2,"F",2006,0,3
39,NA,91.73,"F",2007,1,3
40,NA,101.6,"F",2008,2,3
39,98.43,105.8,"F",2004,0,4
40,95.87,99.38,"F",2005,1,4
41,88.65,90.42,"F",2006,2,4
43,NA,91.52,"F",2008,3,4
45,NA,107.2,"F",1999,0,4
46,96.25,100,"F",2000,1,4
47,103.2,108.9,"F",2001,2,4
52,102.5,106.2,"F",2006,3,4
32,87.65,89.03,"M",2004,0,3
33,88.58,89.45,"M",2005,1,3
34,82.27,83.18,"M",2006,2,3
44,80.67,81.97,"M",2001,0,5
46,88.15,94.68,"M",2003,1,5
47,78.72,79.67,"M",2004,2,5
48,80.23,80.83,"M",2005,3,5
51,NA,83.13,"M",2008,4,5
24,94.18,101.6,"M",2006,0,3
25,NA,86.7,"M",2007,1,3
26,NA,109.2,"M",2008,2,3
34,76.97,78.42,"M",2000,0,6
35,75.42,79.43,"M",2001,1,6
36,73.22,78.8,"M",2002,2,6
38,77.3,78.78,"M",2004,3,6
40,83.15,84.75,"M",2006,4,6
41,NA,71.82,"M",2007,5,6
32,94.78,97.1,"F",2003,0,4
33,94.42,97.98,"F",2004,1,4
34,90.07,93.6,"F",2005,2,4
36,NA,93.32,"F",2007,3,4
32,100,102.2,"F",2003,0,5
34,102.9,108.9,"F",2005,1,5
35,94.85,98.35,"F",2006,2,5
36,NA,91.58,"F",2007,3,5
37,NA,96.33,"F",2008,4,5
28,87.67,92.07,"F",2001,0,3
29,109.3,113.7,"F",2002,1,3
31,99.52,106.9,"F",2004,2,3
44,NA,88.88,"F",1999,0,5
45,84.77,87.37,"F",2000,1,5
50,99.72,105.6,"F",2005,2,5
51,98.65,106.6,"F",2006,3,5
52,NA,97.38,"F",2007,4,5
41,NA,83.38,"F",1999,0,5
43,79.22,79.43,"F",2001,1,5
44,80.98,81.37,"F",2002,2,5
45,82.3,83.03,"F",2003,3,5
46,83.97,84.4,"F",2004,4,5
42,NA,107.6,"F",1999,0,3
44,109,111.4,"F",2001,1,3
50,NA,NA,"F",2007,2,3
42,122.3,122.3,"F",2005,0,3
43,116.8,125.4,"F",2006,1,3
45,NA,121.6,"F",2008,2,3
28,82.83,89.2,"F",2001,0,6
29,105.9,110.5,"F",2002,1,6
32,105.7,109.6,"F",2005,2,6
33,87.67,89.5,"F",2006,3,6
34,NA,91.47,"F",2007,4,6
35,NA,90.35,"F",2008,5,6
40,NA,98.25,"F",1999,0,4
41,99.07,103.2,"F",2000,1,4
42,106.2,117.2,"F",2001,2,4
43,99.3,105.1,"F",2002,3,4
41,NA,85.8,"F",1999,0,4
43,88.57,89.42,"F",2001,1,4
44,79.8,80.67,"F",2002,2,4
50,NA,106.4,"F",2008,3,4
46,101.6,106.1,"F",2000,0,4
47,95.33,102.3,"F",2001,1,4
49,102.1,104.6,"F",2003,2,4
51,97.8,101.3,"F",2005,3,4
39,103.5,108.4,"F",2003,0,3
40,95.8,98.72,"F",2004,1,3
41,93.25,95.37,"F",2005,2,3
35,NA,86.22,"F",1999,0,6
36,82.58,85.07,"F",2000,1,6
37,83.65,88.78,"F",2001,2,6
40,87.25,92.03,"F",2004,3,6
41,90.45,96.43,"F",2005,4,6
43,NA,92.53,"F",2007,5,6
43,77.98,78.92,"F",2000,0,4
48,70.3,70.62,"F",2005,1,4
50,NA,73.35,"F",2007,2,4
51,NA,69.43,"F",2008,3,4
47,137.6,143.5,"F",2002,0,3
49,136,143.3,"F",2004,1,3
50,129.9,131.6,"F",2005,2,3
43,110.7,114,"F",2000,0,7
44,104.4,108.5,"F",2001,1,7
45,106.8,111.5,"F",2002,2,7
47,108.9,114.2,"F",2004,3,7
48,113,121.1,"F",2005,4,7
50,NA,103.4,"F",2007,5,7
51,NA,104.8,"F",2008,6,7
28,136.6,140.7,"F",2005,0,3
30,NA,94.72,"F",2007,1,3
31,NA,96.83,"F",2008,2,3
38,89.17,91.47,"F",2006,0,3
39,NA,90.6,"F",2007,1,3
40,NA,90.45,"F",2008,2,3
32,101.7,103.3,"F",2005,0,4
33,99.68,103.2,"F",2006,1,4
34,NA,100.6,"F",2007,2,4
35,NA,107.2,"F",2008,3,4
42,92.17,94.88,"F",2001,0,3
43,107.5,110,"F",2002,1,3
44,116,119.7,"F",2003,2,3
45,105.1,111,"F",2002,0,4
46,119,123.4,"F",2003,1,4
47,124,127.9,"F",2004,2,4
48,128.9,131.5,"F",2005,3,4
41,98.43,100.4,"F",2000,0,7
42,99.93,105.2,"F",2001,1,7
43,98.82,100.3,"F",2002,2,7
44,97.57,100.1,"F",2003,3,7
45,101.7,105.8,"F",2004,4,7
46,105.8,109.2,"F",2005,5,7
48,NA,92.1,"F",2007,6,7
37,87.93,92.83,"F",2002,0,3
38,90.03,92.53,"F",2003,1,3
40,88.72,90.7,"F",2005,2,3
35,104.4,110.9,"F",2004,0,3
36,118,126,"F",2005,1,3
38,NA,102.4,"F",2007,2,3
48,NA,82.2,"F",1999,0,8
49,83.18,84.67,"F",2000,1,8
50,86.4,89.67,"F",2001,2,8
52,83.78,84.28,"F",2003,3,8
53,118,123.8,"F",2004,4,8
54,128.5,136,"F",2005,5,8
56,NA,95.53,"F",2007,6,8
57,NA,95.78,"F",2008,7,8
46,NA,92.05,"F",1999,0,3
48,94.77,97.28,"F",2001,1,3
50,107.7,111.1,"F",2003,2,3
26,105.6,108.8,"F",2003,0,3
27,101.8,106.4,"F",2004,1,3
28,100,103.3,"F",2005,2,3
45,NA,107.3,"F",1999,0,4
46,101.6,104.8,"F",2000,1,4
48,100.5,105,"F",2002,2,4
49,104.9,110.8,"F",2003,3,4
46,NA,102.3,"F",1999,0,4
48,107.8,110.6,"F",2001,1,4
49,106.7,111.6,"F",2002,2,4
50,109.8,115.8,"F",2003,3,4
35,NA,93.62,"F",1999,0,3
36,88.83,90.93,"F",2000,1,3
39,101.8,108,"F",2003,2,3
51,116.9,121.6,"F",2004,0,3
52,119.9,128,"F",2005,1,3
54,NA,107,"F",2007,2,3
25,77.85,79.1,"F",2001,0,3
26,80.9,81.93,"F",2002,1,3
27,78.4,79.22,"F",2003,2,3
45,91.6,94.72,"F",2003,0,3
47,96.42,98.35,"F",2005,1,3
50,NA,98.13,"F",2008,2,3
46,90.65,97.35,"F",2001,0,3
50,96.42,101.7,"F",2005,1,3
51,105.4,112.7,"F",2006,2,3
45,91.33,96.27,"F",2001,0,3
47,91.28,94.47,"F",2003,1,3
48,117.9,121.8,"F",2004,2,3
37,NA,114.3,"F",1999,0,5
38,91.93,93.23,"F",2000,1,5
41,126.2,131.8,"F",2003,2,5
42,115.2,120.8,"F",2004,3,5
43,99.57,107,"F",2005,4,5
47,88.8,91.27,"F",2006,0,3
48,NA,89.65,"F",2007,1,3
49,NA,93.77,"F",2008,2,3
49,94.28,98.55,"F",2005,0,3
50,93.57,97.92,"F",2006,1,3
52,NA,99.57,"F",2008,2,3
39,120,123.4,"F",2000,0,4
42,133.7,139.5,"F",2003,1,4
44,124.9,132.7,"F",2005,2,4
46,NA,NA,"F",2007,3,4
48,NA,98.57,"F",1999,0,6
49,94.45,97.52,"F",2000,1,6
50,95.38,98.18,"F",2001,2,6
51,103.2,107.9,"F",2002,3,6
53,104,107.2,"F",2004,4,6
54,104.4,111.6,"F",2005,5,6
55,NA,82.77,"F",1999,0,6
56,80.03,80.42,"F",2000,1,6
57,79.97,80.37,"F",2001,2,6
58,79.98,80.05,"F",2002,3,6
59,81.67,81.82,"F",2003,4,6
60,80.95,81.03,"F",2004,5,6
35,NA,91.28,"F",1999,0,5
36,85.3,88.12,"F",2000,1,5
39,92.63,94.27,"F",2003,2,5
40,94.05,95.32,"F",2004,3,5
44,NA,89.95,"F",2008,4,5
21,79.23,80.43,"F",2001,0,5
22,80.85,82.25,"F",2002,1,5
25,84.88,85.62,"F",2005,2,5
26,91.22,94.77,"F",2006,3,5
27,NA,89.2,"F",2007,4,5
33,90.05,91.72,"F",2003,0,4
34,91.87,94.17,"F",2004,1,4
35,90.95,95.22,"F",2005,2,4
37,NA,96.33,"F",2007,3,4
40,106.8,107.6,"F",2000,0,4
41,107.3,111.5,"F",2001,1,4
42,105.4,108.4,"F",2002,2,4
43,106.5,111.7,"F",2003,3,4
60,99.67,103.5,"M",2001,0,5
61,99.32,109.2,"M",2002,1,5
62,96.03,101.8,"M",2003,2,5
63,110,113.4,"M",2004,3,5
64,116.4,121.3,"M",2005,4,5
33,NA,68.72,"M",1999,0,5
34,71.52,72.5,"M",2000,1,5
35,75.82,76.87,"M",2001,2,5
36,70.23,70.53,"M",2002,3,5
37,71.6,71.93,"M",2003,4,5
32,106.3,108.8,"M",2000,0,3
33,107.4,112.8,"M",2001,1,3
34,108.2,112.9,"M",2002,2,3
29,102.4,109.9,"F",2005,0,3
31,NA,98.85,"F",2007,1,3
32,NA,97.47,"F",2008,2,3
34,124.6,128,"F",2002,0,3
35,125.6,131,"F",2003,1,3
36,112.3,120,"F",2004,2,3
31,NA,105.5,"F",1999,0,3
32,92.1,93.88,"F",2000,1,3
33,93.68,95.32,"F",2001,2,3
41,81.57,83.18,"F",2002,0,5
42,82.67,85.92,"F",2003,1,5
44,81.02,82.52,"F",2005,2,5
45,88,88.97,"F",2006,3,5
46,NA,86.28,"F",2007,4,5
47,NA,102.7,"F",1999,0,7
49,102.6,111.8,"F",2001,1,7
50,103.7,107.6,"F",2002,2,7
51,106,111.6,"F",2003,3,7
53,109.1,114.6,"F",2005,4,7
55,NA,114,"F",2007,5,7
56,NA,109.1,"F",2008,6,7
36,NA,93.4,"F",1999,0,5
39,94.37,97.93,"F",2002,1,5
40,90.17,96.5,"F",2003,2,5
42,92.33,96.78,"F",2005,3,5
44,NA,87.57,"F",2007,4,5
43,84.02,90.5,"F",2002,0,3
44,80.92,83.55,"F",2003,1,3
46,90.5,96.3,"F",2005,2,3
41,97.68,101.7,"F",2001,0,3
42,100.4,106.8,"F",2002,1,3
43,108.4,111.4,"F",2003,2,3
32,94.07,98.92,"F",2003,0,4
33,90.2,97.8,"F",2004,1,4
35,91.1,98.15,"F",2006,2,4
36,NA,92.42,"F",2007,3,4
30,NA,63.52,"F",1999,0,6
31,65.97,66.03,"F",2000,1,6
33,61.52,61.58,"F",2002,2,6
34,62.53,62.62,"F",2003,3,6
35,69.8,69.88,"F",2004,4,6
36,63.52,63.52,"F",2005,5,6
34,NA,81.52,"F",1999,0,10
35,88.4,106.1,"F",2000,1,10
36,82.25,82.88,"F",2001,2,10
37,78.42,79.13,"F",2002,3,10
38,78.05,78.65,"F",2003,4,10
39,80.58,81.95,"F",2004,5,10
40,82.32,82.32,"F",2005,6,10
41,86.72,87.52,"F",2006,7,10
42,NA,86.15,"F",2007,8,10
43,NA,88.73,"F",2008,9,10
40,97.82,103,"F",2001,0,5
41,86.92,88.9,"F",2002,1,5
42,85.32,89.97,"F",2003,2,5
43,85.3,88.08,"F",2004,3,5
46,NA,92.5,"F",2007,4,5
40,78.3,79.73,"M",2001,0,3
43,82.75,83.83,"M",2004,1,3
45,89.48,92.18,"M",2006,2,3
48,NA,77.33,"M",1999,0,4
49,73.72,75.93,"M",2000,1,4
50,71.6,72.3,"M",2001,2,4
52,78.47,81.93,"M",2003,3,4
51,84.42,91.02,"M",2005,0,4
52,78.47,78.7,"M",2006,1,4
53,NA,78.57,"M",2007,2,4
54,NA,78.52,"M",2008,3,4
42,NA,61.95,"M",1999,0,3
43,62.88,63,"M",2000,1,3
48,64.85,68.67,"M",2005,2,3
44,95.63,97.62,"M",2003,0,5
46,93.88,101.3,"M",2005,1,5
47,100.3,108.5,"M",2006,2,5
48,NA,82.32,"M",2007,3,5
49,NA,93.18,"M",2008,4,5
43,NA,86.35,"M",1999,0,3
44,91.13,92.5,"M",2000,1,3
45,71.1,71.83,"M",2001,2,3
57,NA,83.1,"M",1999,0,8
58,87.37,88.65,"M",2000,1,8
60,86.05,88.02,"M",2002,2,8
62,97.92,99.88,"M",2004,3,8
63,116.1,122,"M",2005,4,8
64,107.7,115.8,"M",2006,5,8
65,NA,97.05,"M",2007,6,8
66,NA,96.82,"M",2008,7,8
48,NA,79.65,"M",1999,0,5
50,91.83,93.6,"M",2001,1,5
51,84.42,86.48,"M",2002,2,5
52,89.88,92.53,"M",2003,3,5
57,NA,106.5,"M",2008,4,5
51,NA,80.42,"M",1999,0,3
52,82.4,84.82,"M",2000,1,3
53,90.02,94.17,"M",2001,2,3
51,96.27,101.2,"M",2001,0,7
52,99.05,101.4,"M",2002,1,7
53,104.4,106.9,"M",2003,2,7
54,107.9,114.4,"M",2004,3,7
55,100.5,105.5,"M",2005,4,7
57,NA,108,"M",2007,5,7
58,NA,115.1,"M",2008,6,7
50,NA,106.1,"M",1999,0,6
51,99.58,100.9,"M",2000,1,6
52,102.1,103.3,"M",2001,2,6
53,100.6,103.4,"M",2002,3,6
54,86.03,86.03,"M",2003,4,6
56,108.8,108.8,"M",2005,5,6
42,115.6,121,"M",2003,0,3
43,121.3,125,"M",2004,1,3
46,NA,104,"M",2007,2,3
53,NA,95.32,"M",1999,0,3
56,91.3,93.25,"M",2002,1,3
57,95.27,98.15,"M",2003,2,3
47,NA,85.78,"M",1999,0,8
48,78.53,79.72,"M",2000,1,8
49,85.35,89.18,"M",2001,2,8
50,80.37,83.77,"M",2002,3,8
51,83.53,86.08,"M",2003,4,8
53,80.7,81.95,"M",2005,5,8
55,NA,80.35,"M",2007,6,8
56,NA,84.6,"M",2008,7,8
40,100.7,108.4,"M",2004,0,3
43,NA,73.53,"M",2007,1,3
44,NA,94.03,"M",2008,2,3
65,NA,97.03,"M",1999,0,6
66,95.8,99.55,"M",2000,1,6
67,90.2,95.87,"M",2001,2,6
68,93.15,99.42,"M",2002,3,6
69,122.3,128.7,"M",2003,4,6
71,113.5,113.5,"M",2005,5,6
41,102.4,108.8,"M",2002,0,4
42,87.2,92.37,"M",2003,1,4
43,83.18,85.23,"M",2004,2,4
44,80.62,81.07,"M",2005,3,4
33,NA,60.18,"M",1999,0,3
37,60.07,60.13,"M",2003,1,3
38,58.87,58.93,"M",2004,2,3
33,NA,79.22,"M",1999,0,5
34,84.25,84.5,"M",2000,1,5
35,77.68,78.72,"M",2001,2,5
36,83.97,84.73,"M",2002,3,5
37,85.63,87.52,"M",2003,4,5
35,97.62,102.6,"M",2006,0,3
36,NA,94.83,"M",2007,1,3
37,NA,96.98,"M",2008,2,3
46,NA,70.48,"M",1999,0,9
47,68.55,68.9,"M",2000,1,9
48,65.6,66.17,"M",2001,2,9
49,68.02,68.18,"M",2002,3,9
50,67.87,67.95,"M",2003,4,9
51,64.4,64.47,"M",2004,5,9
52,69.93,69.93,"M",2005,6,9
